go,z1,z2,z3,z4,t,p,nparts,sum_scores_1,sum_scores_2,sum_scores_3,sum_scores_4,m_score,wishart_p
GO:0008020,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008021,1.1650498492551098,-0.37885090443621894,0.14206899259839606,-0.9831967228081746,2.487728553440152,4718.900009419109,7,3,1,2,1,21.31863006659961,104.66421301513779
GO:0008023,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008028,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008033,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008035,-0.7969845179227881,-1.079592563513171,1.787089031318673,1.4509186618820893,7.099556594258787,,2,0,0,2,1,0,5515
GO:0008039,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008045,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008046,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008047,-0.21407304884077044,0.7200761610052318,-1.3753241792653015,-0.060264664966358295,2.459485375803298,5166.082956751177,5,1,2,0,2,17.804972718581986,321.7668734761763
GO:0008063,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008076,-1.1282558365396764,-1.528331584210989,2.529903134450433,-1.4205386196190468,12.027098503514027,,4,0,0,4,0,0,5515
GO:0008080,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008083,2.4454709365328,-0.8057865921483716,0.6299753661942717,-1.3059405589385293,8.731969839004979,3285.002947918777,6,4,0,2,0,20.295486994355105,146.58070086657426
GO:0008088,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008092,0.37498146459043125,-0.9459022391784563,-1.5520901977342882,0.36355784694854865,3.5765004348499283,,3,1,0,0,2,0,5515
GO:0008093,0.37498146459043125,0.4323483926735524,0.47654558301400946,1.1184183521480926,1.8054915345456068,,3,1,1,1,1,0,5515
GO:0008097,-0.9766000781091453,1.4336020628500825,0.50831296542624,-0.8511449618870092,3.991792404136856,,3,0,2,1,0,0,5515
GO:0008104,0.8905048740865219,-0.6252905479524665,-2.0613509414214235,0.1537273502843689,5.45678700205499,3267.2991687657013,8,3,1,0,4,24.869670800370766,30.873474586418975
GO:0008113,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0008126,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008134,-1.2620724521209605,0.42775743779656056,0.41367547438277763,2.371768537461727,7.572216693392047,4303.229723543583,5,0,2,2,3,108.19717453359142,0.00000000000000679292527281563
GO:0008135,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008137,-0.9766000781091453,-1.3228992008539349,2.1898434013782118,-1.2295953470374377,9.011128848198583,,3,0,0,3,0,0,5515
GO:0008138,-0.6082046776853821,-1.7775871961829541,-0.9851038318595992,2.737767429649146,11.995529228384116,2123.3836962519927,7,1,0,2,6,17.820982556739676,320.19839459508586
GO:0008139,1.8819257577196096,-0.8326429546779579,0.8003093625613791,-1.2312936761001896,6.391518040151084,4473.9327308409975,5,3,0,2,0,20.06740221552404,157.84803254642833
GO:0008140,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008143,0.8575149876384429,-0.6181026222963514,0.7190034513358476,-0.8151982375486191,2.2988969352494193,,2,1,0,1,0,0,5515
GO:0008146,-0.9766000781091453,-1.3228992008539349,0.7551429020160698,-0.5099109975515361,3.534060036072024,,3,0,0,2,1,0,5515
GO:0008150,1.4518367444100786,0.5221897907192805,-0.23328483368943573,0.4414281667908061,2.629792750016503,4000.8937621896634,15,6,4,3,4,43.99336414206458,0.0182034231089187
GO:0008157,-0.7969845179227881,0.6075531372072045,-0.998356600572645,0.10916627728535877,2.012938314342246,,2,0,1,0,1,0,5515
GO:0008170,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008173,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008175,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008180,-1.1282558365396764,-1.528331584210989,-2.4425802240164405,1.0737927427515213,10.727987669124758,,4,0,0,0,4,0,5515
GO:0008186,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008187,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008188,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008190,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008194,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008195,5.347882216955274,-0.33341613846665874,-0.7431685259387852,-1.3347219161936281,31.044792579330103,313.1190759156174,9,9,0,0,0,9.323212644678197,2767.0341380188434
GO:0008201,-1.0464682030695465,-2.21670559983935,-0.41037290480011945,-0.19043634741725646,6.213551339806452,2540.7577079257176,10,1,0,4,5,29.936009630082715,4.839581004258334
GO:0008202,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008203,-0.4260605688947361,-1.6067435590061385,0.45165074127235005,0.8066052295267534,3.6177528611663883,4543.069440333681,6,1,0,3,3,13.980642443557915,958.9283385000714
GO:0008206,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008207,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008211,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,2.760049539240484,10.112528892177364,,1,0,0,1,1,0,5515
GO:0008217,-1.5988610239280732,1.2188355096001156,1.5204331745501487,-1.54836655427933,8.751072597981988,2299.5606794532487,8,0,4,4,0,28.073921220363715,9.688190527446476
GO:0008233,-0.6082046776853821,-1.7775871961829541,-0.9851038318595992,1.4224999715735644,6.523664898663216,3257.8197971879517,7,1,0,2,5,11.305354628192378,1843.2684172663403
GO:0008234,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008236,-1.1282558365396764,0.8600861844199938,-0.17020857420901236,1.268229137399735,3.650085580999927,,4,0,2,1,2,0,5515
GO:0008237,0.8339263544394198,-1.124961677886629,-0.7480373880944393,-0.234467782841084,2.575507016519684,5143.802782751121,5,2,0,1,2,17.982798331226288,304.72858599348746
GO:0008250,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008251,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008252,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008253,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008263,-0.9766000781091453,2.811852694702091,-0.332452252549746,-0.6619197693117946,9.408925570497377,,3,0,3,0,0,0,5515
GO:0008266,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0008269,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008270,-1.5978857269252635,-0.8456072475988429,-0.7764241841908782,-0.09038108375508935,3.8792936676003857,2777.8880186740394,27,3,6,8,11,57.735280214855,0.000053472037113566966
GO:0008272,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008277,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0008282,-1.1282558365396764,-1.528331584210989,2.529903134450433,-1.4205386196190468,12.027098503514027,,4,0,0,4,0,0,5515
GO:0008283,-1.4948319411556281,-2.0248943499927807,0.5284236208264961,-0.4657564382294874,6.830880243731396,3171.8627664327737,7,0,0,4,3,23.969833554969355,42.359972190537874
GO:0008284,-0.4456746920308313,-1.9598204128530126,-1.0105629982009066,0.19660207906327953,5.0994119325769365,1878.825587668211,38,8,5,11,16,77.31463015252052,0.000000009282814412671967
GO:0008285,1.3284926212380228,-1.591872264731084,0.4279048546305405,-1.7806675877967577,7.652829574750248,990.969408528757,29,10,3,10,6,78.17397428780654,0.000000006306071254485848
GO:0008286,-1.7894153255951117,-0.9087224568479871,0.7222044151410868,-0.8581429770487738,5.285772297361914,2909.684559102312,10,0,2,5,3,28.787956573559022,7.436474915306641
GO:0008289,1.4882937680569548,-0.09670828450042307,-1.3796097192963275,-0.2614945986930911,4.196073235050734,4366.775542540583,6,3,1,0,2,20.050611801796414,158.70848285932468
GO:0008299,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008305,-0.9766000781091453,-1.3228992008539349,0.7551429020160698,-0.5099109975515361,3.534060036072024,,3,0,0,2,1,0,5515
GO:0008306,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008307,1.2139461532388922,-0.875020625248707,-1.4683801998459136,0.09312548496130635,4.404139124822946,,4,2,0,0,2,0,5515
GO:0008308,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008312,-0.7969845179227881,2.2946988379275797,-0.2713078814653671,-0.5401799775297234,6.266229453264037,,2,0,2,0,0,0,5515
GO:0008320,-1.1282558365396764,-0.3341226998954976,-0.6848339793043672,-0.009415526851820788,1.8536854426270535,,4,0,1,1,2,0,5515
GO:0008331,0.37498146459043125,1.810599024525561,-0.3642196349619764,-0.697360466872826,4.03784748964822,,3,1,2,0,0,0,5515
GO:0008333,-0.7969845179227881,2.2946988379275797,-0.2713078814653671,-0.5401799775297234,6.266229453264037,,2,0,2,0,0,0,5515
GO:0008340,1.7265630072900078,-0.5689052775029777,0.4447782006017789,-0.9220263570090714,4.352633283663032,,3,2,0,1,0,0,5515
GO:0008344,-1.1282558365396764,-1.528331584210989,2.529903134450433,-1.4205386196190468,12.027098503514027,,4,0,0,4,0,0,5515
GO:0008352,-1.2620724521209605,-1.7095991243039714,-2.7322820879714436,1.2011497711994754,13.423682221325665,3660.3475195979236,5,0,0,0,5,5.158399914062526,4855.122158438396
GO:0008353,0.8575149876384429,1.069043078424024,-0.3101950050561724,-0.5835636837575797,2.3149525717133885,,2,1,1,0,0,0,5515
GO:0008360,-0.6043974671675825,0.48995249073363056,-1.0485983999139517,-0.489839261403084,1.9448508478086968,4603.73073855414,12,2,4,2,4,32.26871672544572,1.9918182033321912
GO:0008361,0.042845158349608004,-0.007467220414356586,-0.1977339672191038,-0.49974915574692835,0.2907394074366929,,4,1,1,1,1,0,5515
GO:0008366,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008373,-0.9766000781091453,0.055351430998073714,1.3490781834022256,-1.0403701544622235,3.8591934967039245,,3,0,1,2,0,0,5515
GO:0008375,2.512014493199674,-0.15661268107953175,-0.349082128646978,-0.6269473899854361,6.84966570827039,,2,2,0,0,0,0,5515
GO:0008378,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008380,-2.092275185215959,1.8689526377529475,-2.0710137364283923,-0.3065791716506432,12.253688097799262,401.4603681444193,21,1,10,2,8,55.50411297414586,0.00014019625252622596
GO:0008381,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008384,0.042845158349608004,-1.201676104729848,-1.9554802119311772,0.583459113856414,5.610188565069216,,4,1,0,0,3,0,5515
GO:0008385,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008395,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008409,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008428,-0.7969845179227881,2.2946988379275797,-0.2713078814653671,-0.5401799775297234,6.266229453264037,,2,0,2,0,0,0,5515
GO:0008429,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008430,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008449,-0.9766000781091453,2.811852694702091,-0.332452252549746,-0.6619197693117946,9.408925570497377,,3,0,3,0,0,0,5515
GO:0008456,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008486,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008494,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008499,3.556148143017461,-0.22170966628642508,-0.49418017567538686,-0.887541772828909,13.72728923575821,,4,4,0,0,0,0,5515
GO:0008507,-1.1282558365396764,3.2485039530509763,-0.3840786036350212,-0.7647089732912802,12.558035353276095,,4,0,4,0,0,0,5515
GO:0008514,2.3850471481281765,-0.548365145767566,-0.9812801877606502,-0.3972081439338013,7.109839348385943,,4,3,0,0,1,0,5515
GO:0008519,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0008523,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008526,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008528,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008532,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008534,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008540,-1.2620724521209605,3.633792280947358,-0.42963218925905333,-0.855407167261474,15.713578455325038,3474.3204451814718,5,0,5,0,0,5.158399914062526,4855.122158438396
GO:0008541,-1.1282558365396764,0.8600861844199938,-1.4133294138257306,0.15454188473012076,4.034092703436909,,4,0,2,0,2,0,5515
GO:0008542,0.5311165995811093,-1.339757903386883,1.8658139115688097,-1.5237579866597692,7.880136036551349,3450.7036406641214,6,2,0,4,0,20.295486994355105,146.58070086657426
GO:0008543,-0.23403105231789514,-2.3474399301242133,-3.8080299859846667,1.2288851248688375,21.57649578327286,170.71285743474036,14,3,0,0,11,28.38717231759099,8.628966698369599
GO:0008544,-1.1282558365396764,-0.3341226998954976,0.5582868603123512,-0.6329983674444627,2.096970362856079,,4,0,1,2,1,0,5515
GO:0008574,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008584,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008585,0.8575149876384429,1.069043078424024,-0.3101950050561724,-0.5835636837575797,2.3149525717133885,,2,1,1,0,0,0,5515
GO:0008589,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008593,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0008603,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008607,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008608,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008625,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008630,0.8575149876384429,-0.6181026222963514,-1.0372437241634502,0.06578257105750207,2.197584695685583,,2,1,0,0,1,0,5515
GO:0008631,-0.7969845179227881,0.6075531372072045,0.7578905749266531,-0.7718145313207625,2.174400930659475,,2,0,1,1,0,0,5515
GO:0008637,-0.9766000781091453,-1.3228992008539349,-0.6795575973460719,0.20977335193436553,3.209613395475314,,3,0,0,1,2,0,5515
GO:0008643,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008725,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0008757,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008798,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008800,0.8575149876384429,1.069043078424024,-0.3101950050561724,-0.5835636837575797,2.3149525717133885,,2,1,1,0,0,0,5515
GO:0008889,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0008890,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0008962,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0008967,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009048,0.8575149876384429,-0.6181026222963514,0.7190034513358476,-0.8151982375486191,2.2988969352494193,,2,1,0,1,0,0,5515
GO:0009051,-1.1282558365396764,-1.528331584210989,2.529903134450433,2.0540015669054656,14.228090970534955,,4,0,0,4,2,0,5515
GO:0009055,0.37498146459043125,0.4323483926735524,1.911246082376151,0.3987340026621906,4.139386623710988,,3,1,1,2,0,0,5515
GO:0009058,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009060,1.1650498492551098,-0.37885090443621894,1.0832216626090692,-1.4553042096214077,4.792148671928841,3808.9148027359674,7,3,1,3,0,24.221845858675287,38.78601399770289
GO:0009081,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009083,-0.7969845179227881,-1.079592563513171,0.030841855819375208,-0.1224682765056807,1.8166541238222147,,2,0,0,1,1,0,5515
GO:0009087,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009100,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009101,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0009113,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009124,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009133,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009134,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009156,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0009157,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,3.087463601374351,12.516610133925163,,1,0,1,0,1,0,5515
GO:0009165,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,3.087463601374351,12.516610133925163,,1,0,1,0,1,0,5515
GO:0009223,-0.7969845179227881,-1.079592563513171,1.787089031318673,-1.003449085111802,6.001301697272783,,2,0,0,2,0,0,5515
GO:0009235,2.512014493199674,-0.15661268107953175,-0.349082128646978,-0.6269473899854361,6.84966570827039,,2,2,0,0,0,0,5515
GO:0009266,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009267,-1.5988610239280732,-0.47348814406398276,2.552790303708057,-1.7807120086281323,12.46822118878379,1626.2651867643835,8,0,2,6,0,19.270233319629497,203.84299709005865
GO:0009299,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009303,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009306,-0.7969845179227881,-1.079592563513171,0.030841855819375208,-0.1224682765056807,1.8166541238222147,,2,0,0,1,1,0,5515
GO:0009308,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009311,-0.9766000781091453,0.055351430998073714,1.3490781834022256,-1.0403701544622235,3.8591934967039245,,3,0,1,2,0,0,5515
GO:0009312,0.37498146459043125,-0.9459022391784563,1.3173108009899952,-1.0758108520232548,3.9280188806051073,,3,1,0,2,0,0,5515
GO:0009313,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009314,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009386,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009395,-0.9766000781091453,0.055351430998073714,1.3490781834022256,-1.0403701544622235,3.8591934967039245,,3,0,1,2,0,0,5515
GO:0009408,-0.7690723912565415,-1.934358656746893,1.2878284279367933,-1.0349585701543362,7.062857057662762,2739.0122366472797,8,1,0,5,2,21.16703353629235,110.07097935157053
GO:0009409,0.042845158349608004,-1.201676104729848,1.7738823069189782,-1.287289407921512,6.249633626819817,,4,1,0,3,0,0,5515
GO:0009410,-1.158606629439275,-1.140065173542393,0.5481641352083753,-0.5502815698612378,3.245411646962578,3335.8360966577397,22,3,4,9,7,45.82796768390033,0.008498087253048825
GO:0009411,-0.9766000781091453,1.4336020628500825,0.50831296542624,3.1588630613052566,13.24576049807004,,3,0,2,1,2,0,5515
GO:0009414,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0009416,0.042845158349608004,-0.007467220414356586,-1.4408548068358222,0.12383368484571355,2.0932888228590816,,4,1,1,0,2,0,5515
GO:0009435,-0.7969845179227881,-1.079592563513171,-1.7254053196799228,0.7585125321004402,5.3530692035347585,,2,0,0,0,2,0,5515
GO:0009446,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009447,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009449,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0009452,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0009566,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009584,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0009611,-1.2620724521209605,0.42775743779656056,1.5261242758174098,1.8137343049840762,7.394490734308177,4327.851349515364,5,0,2,3,2,41.17592116950279,0.05792382555110099
GO:0009612,1.2139461532388922,0.3191882590667844,0.2893660448661596,0.7471873086202202,2.217567989774202,,4,2,1,1,1,0,5515
GO:0009615,-0.5029489445205875,-0.179363708130456,1.2332370057589257,-0.8261443170195206,2.4885169255055715,4070.3344820575453,16,3,4,7,3,37.959726731875676,0.2127092987932522
GO:0009617,2.3850471481281765,0.6458437385479254,-0.4666547826652953,0.8804365203177545,7.098499185909541,,4,3,1,0,1,0,5515
GO:0009624,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0009636,-0.4260605688947361,-1.6067435590061385,-1.5804317017113791,0.4060276914180907,5.4257753227472465,4021.337747920935,6,1,0,1,4,14.880223440364874,752.7428898636505
GO:0009645,-0.5632664345629168,1.6217715699219593,-0.19174603725065187,-0.38177059042308903,3.1299274278256797,,1,0,1,0,0,0,5515
GO:0009648,1.7753587621033708,-0.11068554594877744,-0.24671275482877797,-0.44309320077637326,3.4213487922286485,,1,1,0,0,0,0,5515
GO:0009650,-0.5632664345629168,-0.7629988291561964,-1.2194250712987547,0.5360764731553997,2.673811779181653,,1,0,0,0,1,0,5515
GO:0009651,-0.5632664345629168,-0.7629988291561964,1.2630198508007724,-0.7091846525569561,2.9975983045380836,,1,0,0,1,0,0,5515
GO:0009653,-0.4260605688947361,-0.6306795957389345,-1.1598123954136539,0.030361571570288737,1.9253709784317072,5088.7265596510015,6,1,1,1,3,16.500831208324165,475.20082934246886
